EmployeeID,Name,Gender,Age,Department,JobRole,Education,Salary,HireDate,Attrition,PerformanceRating,Location,YearsAtCompany
1918,Hunar Choudhary,Male,31,Administration,Office Assistant,PhD,606771,2023-05-15,Yes,4,Mumbai,1
3448,Hrishita Tailor,Male,42,R&D,Research Associate,PhD,263215,2021-09-29,No,1,Chennai,3
7764,Yakshit Master,Female,51,Marketing,Marketing Specialist,PhD,2156746,2024-08-21,No,3,Delhi,0
2448,Ishaan Sarma,Female,49,Sales,Sales Executive,Diploma,435835,2017-03-14,No,4,Mumbai,8
8104,Jayant Chada,Female,51,Finance,Financial Analyst,High School,1702153,2016-03-24,No,3,Chennai,9
2274,Ranbir Wali,Female,41,Engineering,Software Engineer,Bachelors,2205258,2018-04-24,No,4,Kolkata,7
7644,Shaan Seshadri,Male,43,Engineering,Software Engineer,High School,1047698,2024-06-30,No,2,Hyderabad,0
6434,Alia Roy,Female,31,HR,HR Executive,Diploma,263407,2023-08-03,No,4,Bangalore,1
7635,Sahil Chopra,Female,44,Finance,Accountant,High School,559595,2015-11-05,Yes,3,Delhi,9
6491,Vritika Gera,Female,48,Sales,Sales Manager,High School,1098533,2022-07-28,No,3,Chennai,2
5516,Gokul Khatri,Male,29,Finance,Financial Analyst,Diploma,2042370,2023-06-04,No,3,Pune,1
7233,Miraya Rau,Female,53,R&D,Lab Technician,Diploma,2065074,2018-11-13,No,2,Hyderabad,6
7997,Indrajit Manne,Male,51,R&D,Lab Technician,Masters,908845,2016-09-25,No,4,Pune,8
6879,Badal Ramakrishnan,Male,29,Sales,Sales Executive,Bachelors,2177132,2017-12-26,No,4,Delhi,7
8091,Eva Bajwa,Female,37,R&D,Research Associate,Masters,2421933,2022-03-23,No,3,Mumbai,3
7344,Tiya Mall,Male,43,IT Support,IT Technician,Diploma,597369,2022-03-15,No,3,Pune,3
8588,Vanya Sarna,Male,53,IT Support,IT Technician,High School,835966,2019-10-01,No,3,Mumbai,5
6712,Jayesh Doctor,Female,38,Administration,Office Assistant,PhD,2300544,2019-01-13,No,2,Chennai,6
5067,Kashvi Ramanathan,Male,24,Engineering,QA Analyst,PhD,1479069,2022-02-18,No,4,Pune,3
8832,Navya Sekhon,Female,39,HR,HR Manager,Bachelors,359460,2016-04-23,Yes,4,Mumbai,9
5062,Drishya Agrawal,Female,36,Sales,Sales Executive,Masters,559981,2025-04-30,Yes,3,Pune,0
2634,Jayesh Sampath,Female,25,R&D,Lab Technician,Masters,342045,2015-07-06,No,3,Mumbai,9
5753,Nehmat Verma,Female,54,IT Support,IT Technician,Bachelors,1175361,2015-12-06,No,3,Chennai,9
8198,Samarth Maharaj,Male,27,IT Support,IT Technician,PhD,2413602,2019-05-16,No,2,Delhi,5
6720,Indranil Mall,Female,51,Engineering,Software Engineer,High School,461941,2023-10-22,No,4,Delhi,1
2467,Uthkarsh Ghosh,Female,48,Sales,Sales Manager,PhD,668572,2018-10-18,No,4,Hyderabad,6
4132,Nirvaan Lal,Female,25,IT Support,IT Technician,High School,732142,2020-05-26,No,4,Kolkata,4
3105,Aarush Raju,Male,42,Finance,Accountant,Bachelors,1432220,2019-12-20,No,4,Bangalore,5
6819,Mamooty Khanna,Male,28,Marketing,Digital Marketer,Masters,1254604,2017-10-15,Yes,4,Mumbai,7
2165,Sumer Sarkar,Male,41,Engineering,Software Engineer,High School,2157002,2023-09-10,No,4,Mumbai,1
3308,Kimaya Samra,Male,35,R&D,Lab Technician,PhD,2122304,2019-09-06,No,2,Delhi,5
5102,Vaibhav Dubey,Female,37,R&D,Research Associate,Diploma,1354747,2019-09-19,No,3,Bangalore,5
2535,Jayesh Chopra,Female,36,Administration,Office Assistant,Bachelors,390315,2024-06-29,No,3,Kolkata,0
1579,Hiran Thakkar,Male,43,IT Support,Helpdesk Support,Diploma,528993,2016-09-05,No,3,Hyderabad,8
8208,Miraya Wali,Female,22,HR,HR Executive,Bachelors,2147366,2015-05-08,No,4,Chennai,10
1040,Diya Khosla,Female,60,Administration,Office Assistant,High School,1175473,2021-04-24,No,3,Pune,4
8156,Abram Kalita,Female,56,Sales,Sales Executive,Bachelors,2417305,2016-07-17,No,4,Delhi,8
7080,Tejas Gala,Female,22,Marketing,Digital Marketer,PhD,279539,2020-10-12,No,4,Mumbai,4
7567,Pari Balasubramanian,Female,34,IT Support,IT Technician,High School,2321472,2023-07-16,No,4,Kolkata,1
1150,Sumer Chander,Female,60,Sales,Sales Manager,Bachelors,1373787,2021-10-14,No,4,Delhi,3
6016,Azad Bora,Female,51,IT Support,IT Technician,Bachelors,729485,2019-01-29,No,3,Chennai,6
9018,Yuvraj  Thakkar,Male,28,HR,HR Executive,PhD,280107,2021-05-15,No,5,Delhi,3
1145,Hunar Rajagopalan,Male,35,IT Support,Helpdesk Support,Bachelors,1376963,2022-12-18,No,3,Chennai,2
1705,Shaan Sangha,Female,43,R&D,Research Associate,Bachelors,742562,2017-01-04,No,1,Delhi,8
3189,Neelofar Mani,Male,31,R&D,Lab Technician,Diploma,573127,2016-01-14,No,3,Chennai,9
8578,Nakul Sharaf,Male,34,R&D,Lab Technician,Diploma,1273859,2020-04-20,No,3,Pune,5
9130,Nakul Lala,Female,48,R&D,Lab Technician,PhD,1252815,2025-03-27,No,3,Kolkata,0
5956,Dhanuk Walia,Male,49,Sales,Sales Manager,Masters,1066925,2021-09-17,No,4,Kolkata,3
9197,Aaryahi Lad,Male,44,Marketing,Digital Marketer,Masters,390949,2024-10-07,No,3,Delhi,0
6881,Dhanush Dhar,Female,40,Sales,Sales Executive,High School,1136648,2024-12-28,No,3,Chennai,0
8968,Indrajit Butala,Male,42,R&D,Research Associate,Diploma,780239,2021-03-26,No,3,Hyderabad,4
2642,Ritvik Chada,Female,53,Engineering,QA Analyst,PhD,607687,2023-11-17,No,4,Mumbai,1
4893,Manjari Talwar,Male,35,HR,HR Manager,Diploma,2438709,2023-10-31,No,2,Chennai,1
7586,Krish Lad,Male,51,R&D,Lab Technician,High School,405358,2019-09-10,No,3,Pune,5
4919,Seher Hayer,Male,31,Engineering,Senior Developer,Diploma,2249260,2022-04-22,No,3,Kolkata,3
9482,Nakul Bir,Male,54,Sales,Sales Executive,PhD,1287768,2022-10-12,No,3,Chennai,2
5119,Zeeshan Singhal,Female,41,Administration,Office Assistant,PhD,2073119,2023-08-02,No,3,Kolkata,1
5626,Lakshit Khatri,Female,32,Engineering,Software Engineer,Masters,1765920,2022-08-06,No,5,Kolkata,2
5873,Lakshay Sundaram,Male,22,HR,HR Executive,High School,323956,2016-10-10,No,4,Delhi,8
5058,Vaibhav Mane,Male,37,Marketing,Marketing Specialist,Masters,2441169,2019-09-01,No,5,Hyderabad,5
8877,Yasmin Char,Female,56,Sales,Sales Executive,Diploma,2258920,2021-11-10,No,4,Chennai,3
2920,Gatik Deshpande,Male,40,Engineering,Software Engineer,High School,934821,2016-01-30,No,2,Bangalore,9
9523,Dhruv Venkataraman,Male,51,Marketing,Marketing Specialist,High School,1377783,2016-05-15,No,2,Bangalore,8
2715,Vihaan Chaudhari,Female,53,Sales,Sales Executive,Bachelors,472354,2017-02-06,No,5,Delhi,8
7463,Divit Karpe,Female,60,Sales,Sales Executive,Bachelors,607551,2023-02-21,Yes,5,Hyderabad,2
4633,Anya Chanda,Female,51,Marketing,Digital Marketer,High School,316604,2015-08-30,Yes,2,Bangalore,9
5519,Himmat Biswas,Female,36,Administration,Office Assistant,Diploma,978514,2022-01-09,No,4,Mumbai,3
5042,Nitya Borah,Male,34,Administration,Admin Manager,Bachelors,2343675,2016-03-13,No,2,Delhi,9
1860,Keya Kapadia,Female,41,Engineering,Software Engineer,Diploma,672436,2015-12-04,No,2,Bangalore,9
7410,Misha Tara,Female,31,HR,HR Executive,Masters,1052056,2021-10-26,No,4,Pune,3
5107,Gatik Ganesh,Male,30,Administration,Office Assistant,Diploma,1415302,2021-11-18,No,3,Mumbai,3
7372,Divyansh Rajagopal,Female,41,Marketing,Marketing Specialist,Diploma,820974,2024-12-19,No,3,Kolkata,0
2818,Anya Grewal,Male,37,Sales,Sales Executive,PhD,1674582,2023-06-06,No,2,Pune,1
2020,Ela Bail,Male,45,Marketing,Marketing Specialist,PhD,1740632,2022-03-24,No,3,Kolkata,3
7303,Damini Talwar,Male,60,R&D,Research Associate,Diploma,898769,2024-11-30,No,5,Chennai,0
8717,Khushi Deep,Female,35,Sales,Sales Manager,High School,1457127,2020-09-04,No,3,Hyderabad,4
5865,Sumer Tak,Male,22,IT Support,Helpdesk Support,High School,1427233,2023-07-10,No,3,Chennai,1
5681,Himmat Thaker,Female,57,HR,HR Manager,Bachelors,315127,2024-12-10,No,3,Delhi,0
2828,Nirvaan Amble,Female,60,IT Support,Helpdesk Support,PhD,415193,2024-06-18,No,1,Pune,0
4788,Dishani D’Alia,Female,33,R&D,Research Associate,Masters,1977274,2017-07-27,No,4,Bangalore,7
1351,Zaina Magar,Male,60,R&D,Research Associate,Diploma,2087275,2024-08-28,No,3,Kolkata,0
4789,Stuvan Dey,Female,49,Marketing,Digital Marketer,PhD,2297224,2018-06-25,No,3,Mumbai,6
7439,Aniruddh Buch,Male,43,R&D,Lab Technician,Bachelors,2002916,2020-09-10,No,4,Bangalore,4
2945,Miraya Swamy,Female,51,Administration,Admin Manager,Bachelors,1886169,2020-09-30,No,4,Pune,4
8842,Mahika Krishnamurthy,Male,40,Administration,Admin Manager,High School,425197,2022-03-02,No,4,Bangalore,3
3576,Hrishita Verma,Female,53,Marketing,Digital Marketer,Diploma,2017850,2018-07-17,No,5,Mumbai,6
2566,Hazel Magar,Female,38,R&D,Lab Technician,Masters,2430822,2021-04-02,No,4,Delhi,4
5414,Hansh Konda,Male,57,IT Support,Helpdesk Support,Diploma,1098008,2019-12-02,No,4,Hyderabad,5
9468,Hrishita Virk,Female,32,HR,HR Manager,Diploma,1453301,2019-02-23,No,3,Chennai,6
7548,Eshani Korpal,Female,36,Marketing,Marketing Specialist,Bachelors,997502,2018-08-29,No,1,Delhi,6
5390,Ishita Roy,Female,58,Marketing,Digital Marketer,Diploma,1250635,2018-07-23,No,3,Pune,6
1504,Indrans Vyas,Male,35,Sales,Sales Manager,PhD,1888614,2022-07-02,No,1,Chennai,2
5373,Sana Mander,Female,50,R&D,Lab Technician,High School,2152344,2024-07-07,No,3,Pune,0
7048,Nirvaan Subramanian,Female,25,R&D,Lab Technician,Bachelors,2266415,2015-12-25,No,4,Delhi,9
8507,Ehsaan Bose,Female,43,Sales,Sales Manager,High School,1100878,2023-12-07,No,3,Delhi,1
8682,Lakshit Reddy,Female,45,HR,HR Executive,Masters,1830636,2019-05-25,No,4,Delhi,5
3607,Arhaan Som,Female,45,Marketing,Digital Marketer,Masters,847335,2023-09-21,No,4,Pune,1
6780,Ishita Bumb,Female,51,IT Support,Helpdesk Support,Masters,1506916,2023-10-16,No,2,Hyderabad,1
8266,Mahika Ranganathan,Male,24,Marketing,Marketing Specialist,Bachelors,974437,2021-12-31,Yes,3,Mumbai,3
7600,Khushi Sabharwal,Female,38,HR,HR Executive,Bachelors,2336869,2020-05-30,No,2,Chennai,4
6882,Hiran Varughese,Male,28,Engineering,Software Engineer,PhD,2286321,2022-11-07,No,4,Mumbai,2
7072,Umang Vora,Male,46,IT Support,IT Technician,High School,801873,2022-08-18,Yes,3,Chennai,2
9869,Samaira Kaur,Female,42,Sales,Sales Executive,Masters,2173487,2025-01-17,No,3,Delhi,0
1611,Kiara Khalsa,Male,22,Engineering,Software Engineer,Masters,706172,2025-05-02,No,3,Mumbai,0
8277,Rati Dayal,Female,44,IT Support,IT Technician,High School,982747,2017-07-07,No,4,Pune,7
5297,Hiran Kumer,Female,26,Marketing,Marketing Specialist,Bachelors,296911,2021-10-04,No,4,Mumbai,3
3119,Sara Bahl,Male,27,Administration,Office Assistant,Diploma,1633901,2015-06-02,No,5,Bangalore,9
2424,Stuvan Koshy,Male,35,Sales,Sales Executive,High School,812208,2015-11-24,No,2,Kolkata,9
8187,Samiha Johal,Male,36,Engineering,Software Engineer,Diploma,858838,2022-09-22,No,2,Hyderabad,2
8291,Aaina Sachdev,Female,49,HR,HR Executive,Diploma,566633,2016-09-10,No,2,Chennai,8
3658,Prisha Behl,Female,27,Sales,Sales Executive,Bachelors,596033,2022-11-14,Yes,3,Bangalore,2
3603,Prerak Kannan,Female,37,Administration,Admin Manager,High School,2178078,2019-12-11,Yes,3,Delhi,5
6837,Taran Kakar,Male,58,Marketing,Marketing Specialist,High School,263695,2016-01-07,Yes,3,Bangalore,9
6057,Nirvi Acharya,Male,60,IT Support,Helpdesk Support,Bachelors,1587490,2015-10-05,No,4,Pune,9
1394,Pranay Sheth,Female,21,Engineering,Software Engineer,Masters,1308081,2022-03-02,Yes,2,Chennai,3
4888,Ivana Bora,Male,24,IT Support,Helpdesk Support,Diploma,483521,2019-11-17,No,5,Mumbai,5
1182,Uthkarsh Ramachandran,Female,22,IT Support,Helpdesk Support,High School,1075974,2024-08-20,No,4,Chennai,0
8143,Fateh Sathe,Female,24,IT Support,IT Technician,High School,1081501,2025-02-15,No,4,Delhi,0
7962,Inaaya  Shukla,Male,58,R&D,Research Associate,Bachelors,739540,2015-10-08,No,3,Mumbai,9
3210,Darshit Chauhan,Female,57,Marketing,Digital Marketer,Masters,619705,2016-12-14,No,3,Delhi,8
2490,Nakul Subramaniam,Female,21,Sales,Sales Executive,High School,450636,2017-10-02,No,4,Mumbai,7
7905,Lagan Shenoy,Male,30,Administration,Admin Manager,PhD,302453,2025-04-19,No,4,Bangalore,0
6735,Kismat Kalla,Female,50,Engineering,QA Analyst,Bachelors,927405,2020-06-08,No,4,Delhi,4
8411,Arnav Sengupta,Male,28,Sales,Sales Executive,High School,800187,2025-02-28,No,4,Bangalore,0
1395,Divij Yogi,Male,32,Sales,Sales Manager,High School,1785991,2022-08-25,Yes,5,Pune,2
6772,Rania Brar,Female,28,Finance,Accountant,Masters,678575,2018-10-12,No,2,Bangalore,6
7149,Mannat Sur,Female,35,Sales,Sales Executive,High School,1381527,2022-05-15,Yes,3,Kolkata,2
2702,Ahana  Soni,Male,51,Marketing,Marketing Specialist,Bachelors,545658,2016-10-16,No,3,Hyderabad,8
3407,Advika Rao,Male,36,Administration,Office Assistant,Bachelors,1924391,2023-07-14,No,5,Mumbai,1
8847,Kismat Khosla,Female,23,Sales,Sales Executive,PhD,405299,2019-02-09,No,3,Delhi,6
9525,Rania Sen,Female,55,Finance,Accountant,Masters,1339871,2023-05-27,Yes,3,Mumbai,1
6809,Hrishita Ravel,Female,22,Administration,Office Assistant,Bachelors,334167,2024-07-15,No,2,Mumbai,0
8547,Adah Saraf,Female,56,HR,HR Executive,Masters,694575,2025-05-06,No,5,Kolkata,0
4177,Hrishita Sarin,Female,54,HR,HR Executive,Bachelors,410612,2017-11-05,No,2,Hyderabad,7
7078,Lavanya Kata,Male,55,IT Support,Helpdesk Support,Diploma,854599,2018-04-02,No,3,Bangalore,7
1742,Urvi Tripathi,Male,42,Marketing,Marketing Specialist,Masters,1823236,2025-02-22,No,3,Bangalore,0
5195,Ojas Jaggi,Male,33,Engineering,Senior Developer,High School,1595702,2018-02-05,No,3,Chennai,7
5497,Divij Boase,Female,49,Marketing,Digital Marketer,Masters,2058456,2016-06-28,Yes,4,Delhi,8
3172,Shayak Kamdar,Male,31,Engineering,Senior Developer,High School,1751755,2023-06-09,Yes,3,Pune,1
1031,Rhea Dugar,Female,30,R&D,Lab Technician,PhD,1133988,2022-06-02,No,5,Kolkata,2
5063,Anahi Bedi,Female,33,IT Support,IT Technician,Bachelors,1430763,2019-07-06,No,3,Delhi,5
2035,Navya Baria,Female,49,Finance,Accountant,High School,1743181,2018-01-25,No,3,Delhi,7
9640,Yakshit Chakraborty,Female,39,Marketing,Digital Marketer,PhD,1151631,2025-03-14,No,5,Bangalore,0
9519,Aaryahi Rastogi,Male,38,Administration,Office Assistant,Masters,691273,2021-01-06,Yes,2,Mumbai,4
9863,Rania Chhabra,Male,49,HR,HR Executive,Bachelors,574526,2024-07-31,No,3,Kolkata,0
4145,Taimur Rau,Female,46,HR,HR Executive,Masters,2215246,2019-02-24,Yes,3,Bangalore,6
9464,Umang Kaul,Male,34,IT Support,Helpdesk Support,Diploma,435096,2019-12-24,No,4,Delhi,5
2223,Vedika Korpal,Female,35,Engineering,Software Engineer,Masters,1294299,2023-09-01,No,4,Delhi,1
5601,Suhana Gara,Female,40,Marketing,Marketing Specialist,PhD,2054793,2023-05-30,No,5,Pune,1
4745,Adah Tripathi,Female,49,Finance,Accountant,Diploma,827048,2019-12-25,Yes,2,Chennai,5
2618,Charvi Bose,Female,22,HR,HR Manager,Masters,1036962,2017-02-12,Yes,3,Delhi,8
6151,Kismat Bawa,Female,43,Sales,Sales Executive,PhD,1911140,2019-04-23,No,3,Hyderabad,6
7581,Vaibhav Chaudhari,Female,28,R&D,Research Associate,Masters,1882936,2023-11-10,No,2,Mumbai,1
9721,Ranbir Kari,Male,39,Finance,Accountant,PhD,814062,2025-01-27,No,2,Pune,0
4764,Divit Bal,Male,29,Marketing,Digital Marketer,Masters,999836,2016-11-06,No,1,Chennai,8
7483,Neysa Chaudry,Male,29,Administration,Office Assistant,Masters,1896770,2023-12-05,No,3,Mumbai,1
1298,Aarna Dara,Male,35,Finance,Financial Analyst,Bachelors,1595491,2021-12-03,No,2,Delhi,3
8391,Kashvi Bava,Male,27,Sales,Sales Manager,Bachelors,2100349,2021-05-31,Yes,3,Bangalore,3
3245,Prisha Bose,Female,33,Marketing,Digital Marketer,High School,407948,2023-12-31,No,3,Mumbai,1
1245,Elakshi Sahota,Female,50,Finance,Financial Analyst,PhD,2314142,2018-08-15,Yes,2,Bangalore,6
7443,Saksham Randhawa,Female,32,Administration,Office Assistant,Masters,962135,2018-01-21,No,2,Delhi,7
9494,Bhamini Cherian,Female,43,Administration,Admin Manager,High School,1754244,2022-03-25,No,4,Bangalore,3
5776,Shanaya Suri,Male,58,HR,HR Manager,High School,669912,2020-06-27,Yes,4,Pune,4
9035,Kartik Sundaram,Male,47,Finance,Financial Analyst,High School,625497,2024-04-21,No,2,Delhi,1
9822,Inaaya  Kale,Female,60,IT Support,IT Technician,Bachelors,904160,2020-08-22,No,3,Bangalore,4
4978,Jivika Chahal,Female,35,Administration,Admin Manager,Bachelors,947905,2022-04-08,No,2,Chennai,3
8213,Anika Jhaveri,Male,35,HR,HR Manager,High School,1978686,2018-03-25,No,5,Kolkata,7
5720,Priyansh Borde,Male,54,Engineering,Senior Developer,PhD,1242556,2022-07-02,No,5,Bangalore,2
8052,Shalv Saran,Male,42,Sales,Sales Manager,High School,558277,2020-03-03,No,3,Pune,5
8136,Arnav Sethi,Female,42,Sales,Sales Manager,PhD,2333930,2021-03-13,Yes,4,Chennai,4
3938,Purab Sankaran,Male,33,Administration,Admin Manager,PhD,1645956,2015-11-09,No,4,Chennai,9
6120,Gokul Sachar,Male,28,Sales,Sales Manager,Bachelors,1452349,2015-08-01,No,3,Chennai,9
9273,Indranil Chaudhari,Female,50,Administration,Admin Manager,PhD,576113,2022-11-06,Yes,3,Pune,2
5777,Riaan Srivastava,Male,23,Administration,Admin Manager,High School,1224608,2016-03-29,No,3,Hyderabad,9
8691,Aradhya Gokhale,Male,42,Engineering,QA Analyst,High School,538366,2018-01-12,No,2,Delhi,7
8185,Zeeshan Setty,Male,24,IT Support,Helpdesk Support,Diploma,1844769,2022-10-30,No,2,Mumbai,2
1175,Aayush Raval,Female,29,Engineering,QA Analyst,High School,1669893,2015-09-25,No,1,Mumbai,9
9637,Alisha Contractor,Male,35,Finance,Financial Analyst,Masters,428233,2020-06-27,No,3,Bangalore,4
2011,Navya Contractor,Male,53,IT Support,Helpdesk Support,Diploma,702078,2022-06-20,No,3,Hyderabad,2
4985,Shanaya Wali,Male,43,Engineering,Senior Developer,Masters,1824391,2023-12-28,No,3,Hyderabad,1
9477,Sana Kota,Female,35,Administration,Office Assistant,Bachelors,869527,2020-11-17,No,3,Bangalore,4
3731,Indranil Dalal,Female,51,Marketing,Digital Marketer,Masters,1754828,2019-11-18,No,3,Mumbai,5
7333,Tejas Bala,Male,23,Administration,Office Assistant,PhD,2094998,2022-06-26,No,2,Delhi,2
7620,Samaira Chacko,Female,53,R&D,Research Associate,PhD,466678,2019-06-03,No,3,Chennai,5
6531,Ishaan Vig,Male,37,HR,HR Manager,High School,2361441,2023-04-26,No,2,Mumbai,2
7799,Arnav Ghose,Female,58,Finance,Accountant,Bachelors,1472382,2019-06-24,No,4,Mumbai,5
2650,Aaryahi Halder,Female,36,Finance,Accountant,Bachelors,385389,2025-04-06,No,4,Delhi,0
3762,Myra Bail,Female,22,IT Support,Helpdesk Support,Diploma,460546,2015-07-25,Yes,3,Pune,9
6001,Rania Doctor,Male,34,R&D,Lab Technician,High School,2086009,2025-03-13,No,3,Kolkata,0
5891,Romil Sahni,Female,39,HR,HR Executive,Masters,2182173,2019-11-03,No,2,Chennai,5
4911,Saira Agate,Female,40,Marketing,Marketing Specialist,Masters,1526939,2024-04-18,No,3,Pune,1
6815,Kiara Virk,Male,39,Marketing,Digital Marketer,Bachelors,2170305,2017-02-08,No,3,Mumbai,8
3393,Jiya Chandra,Male,45,Marketing,Digital Marketer,High School,2078525,2024-11-23,No,3,Mumbai,0
7375,Tara Rastogi,Male,43,HR,HR Manager,PhD,1961668,2020-10-15,No,3,Bangalore,4
3136,Jayant Kadakia,Male,42,Finance,Financial Analyst,PhD,1883007,2017-01-11,No,3,Kolkata,8
2080,Vedika Suri,Female,28,Sales,Sales Manager,Masters,1602390,2024-02-25,No,4,Chennai,1
1595,Keya Das,Male,58,Finance,Financial Analyst,High School,1176587,2021-03-05,Yes,3,Mumbai,4
1391,Nishith Khanna,Male,42,Marketing,Digital Marketer,Diploma,434794,2021-12-18,No,3,Mumbai,3
5660,Advik Bhattacharyya,Female,53,Finance,Accountant,Diploma,1852154,2022-07-26,No,3,Kolkata,2
4721,Rohan Upadhyay,Male,47,Sales,Sales Executive,Masters,1041582,2021-03-30,No,2,Mumbai,4
8376,Tushar Varkey,Female,47,HR,HR Manager,Masters,1943807,2019-02-10,Yes,2,Pune,6
2589,Anya Sanghvi,Female,53,R&D,Research Associate,PhD,2448894,2020-12-20,No,4,Mumbai,4
5969,Damini Bali,Male,38,IT Support,Helpdesk Support,PhD,1225935,2015-07-16,No,2,Kolkata,9
3526,Anika Bhatt,Female,53,R&D,Research Associate,High School,2013385,2020-12-10,No,3,Pune,4
1467,Kiara Kari,Female,26,Sales,Sales Executive,High School,1643664,2018-02-13,No,3,Hyderabad,7
1049,Charvi Kara,Male,21,Engineering,QA Analyst,Bachelors,912120,2017-08-23,No,5,Delhi,7
2878,Yuvaan Kadakia,Female,28,HR,HR Manager,Masters,690962,2018-01-29,No,3,Kolkata,7
4709,Rohan Reddy,Female,50,IT Support,IT Technician,High School,1209493,2015-09-22,Yes,1,Bangalore,9
9695,Romil Khare,Male,50,Engineering,Software Engineer,Diploma,505105,2022-05-20,No,5,Delhi,2
8767,Samar Borde,Female,49,HR,HR Manager,Bachelors,956791,2019-03-15,No,4,Kolkata,6
8992,Aayush Grewal,Female,58,Finance,Financial Analyst,Bachelors,518822,2018-06-19,No,3,Delhi,6
1654,Shalv Krishnamurthy,Female,23,R&D,Lab Technician,Bachelors,2315167,2015-12-21,No,3,Bangalore,9
9957,Riaan Char,Female,56,Engineering,QA Analyst,Bachelors,677522,2016-05-28,Yes,3,Pune,8
2231,Neelofar Balay,Male,50,HR,HR Executive,High School,1280558,2022-01-29,No,2,Delhi,3
2311,Shamik Halder,Male,21,Administration,Admin Manager,High School,918150,2016-07-11,No,2,Mumbai,8
4881,Anvi Vala,Male,35,Finance,Financial Analyst,PhD,2476034,2024-12-12,No,4,Hyderabad,0
4400,Sara Sarin,Female,33,IT Support,Helpdesk Support,Bachelors,728324,2017-06-02,No,3,Bangalore,7
5483,Diya Shanker,Male,47,Administration,Admin Manager,PhD,1720905,2021-07-17,No,5,Kolkata,3
1215,Tanya Grewal,Female,47,Finance,Financial Analyst,High School,685543,2018-08-06,No,3,Mumbai,6
7695,Anahi Sahota,Female,33,Sales,Sales Executive,Bachelors,1659895,2024-02-01,No,5,Kolkata,1
9847,Seher Goel,Female,41,Finance,Financial Analyst,Masters,1640893,2022-12-23,No,3,Pune,2
4164,Devansh Kalita,Female,33,IT Support,Helpdesk Support,Bachelors,402897,2020-11-20,No,3,Kolkata,4
8212,Biju Yadav,Male,36,Engineering,QA Analyst,High School,897579,2019-02-17,No,3,Bangalore,6
4058,Urvi Guha,Male,40,Sales,Sales Manager,PhD,1294628,2024-02-19,No,5,Kolkata,1
2072,Neysa Master,Female,52,Marketing,Marketing Specialist,PhD,1575350,2017-01-29,No,1,Kolkata,8
5997,Kaira Kant,Male,43,Finance,Accountant,Bachelors,2112431,2017-10-13,No,3,Delhi,7
2212,Suhana Johal,Female,49,Marketing,Digital Marketer,Diploma,2083012,2016-06-23,No,3,Bangalore,8
2597,Charvi Jha,Female,51,Engineering,Software Engineer,PhD,1510328,2016-01-26,Yes,3,Pune,9
7295,Nehmat Chahal,Male,50,Marketing,Digital Marketer,Bachelors,1022135,2019-04-17,No,4,Mumbai,6
8952,Darshit Bhargava,Female,26,Marketing,Digital Marketer,PhD,1194354,2019-09-04,Yes,2,Delhi,5
6912,Myra Dora,Male,25,Marketing,Digital Marketer,Diploma,1734297,2018-05-21,No,4,Delhi,6
3176,Veer Bera,Male,31,Finance,Financial Analyst,PhD,557585,2024-10-02,Yes,3,Bangalore,0
6826,Jiya Dugal,Male,25,HR,HR Executive,High School,925460,2018-07-13,No,3,Kolkata,6
7961,Uthkarsh Comar,Male,49,HR,HR Executive,High School,2186326,2021-10-30,No,3,Pune,3
8130,Nehmat Arya,Male,38,IT Support,IT Technician,High School,2263244,2019-02-05,No,3,Mumbai,6
8917,Jivika Bava,Male,42,IT Support,Helpdesk Support,High School,882658,2025-04-28,No,4,Kolkata,0
6213,Anvi Bhasin,Male,56,IT Support,Helpdesk Support,Diploma,1930329,2023-09-07,No,3,Delhi,1
8845,Eshani Mannan,Female,25,Administration,Office Assistant,Bachelors,2317720,2023-08-13,No,2,Kolkata,1
5862,Hrishita Dutta,Male,34,Administration,Admin Manager,Masters,1665523,2018-06-08,No,4,Mumbai,6
4810,Mahika Bawa,Male,37,R&D,Lab Technician,High School,809568,2019-02-13,No,2,Kolkata,6
9048,Emir Virk,Female,44,Sales,Sales Manager,PhD,876898,2017-06-21,No,4,Chennai,7
7212,Aarush Sarkar,Male,41,Marketing,Marketing Specialist,High School,2368417,2018-01-09,No,4,Hyderabad,7
7421,Gatik Keer,Male,46,Finance,Accountant,Diploma,875845,2021-03-23,No,3,Chennai,4
1821,Hridaan Sampath,Female,30,IT Support,Helpdesk Support,Masters,550038,2015-05-27,No,3,Pune,9
2048,Mehul Sachar,Female,54,Sales,Sales Executive,Diploma,289581,2018-09-27,No,5,Delhi,6
4818,Zara Sem,Female,44,HR,HR Executive,PhD,342451,2020-06-14,No,2,Hyderabad,4
2862,Krish Guha,Female,43,Sales,Sales Manager,PhD,1596708,2020-04-20,No,4,Kolkata,5
5539,Abram Randhawa,Male,53,Sales,Sales Manager,Masters,309123,2017-07-21,No,4,Pune,7
3027,Ahana  Varkey,Male,52,Sales,Sales Executive,Masters,2372844,2023-05-14,No,1,Hyderabad,1
3631,Emir Rastogi,Male,28,Sales,Sales Manager,PhD,2266653,2025-04-10,Yes,4,Bangalore,0
4744,Hiran Bath,Female,30,IT Support,Helpdesk Support,PhD,1949249,2020-01-24,No,3,Hyderabad,5
6341,Samar Kohli,Male,48,Marketing,Digital Marketer,Diploma,545998,2022-10-19,No,3,Chennai,2
